image_name,dial_value,bbox,camera_matrix
v_0736_f_0000_rgba.png,5.92973,"[224.0, 633.0, 188.0, 152.0]","[0.9977478384971619, -0.037852391600608826, 0.055375341325998306, 0.0, 0.019276676699519157, 0.9525424242019653, 0.30379489064216614, 0.0, -0.06424672156572342, -0.30204322934150696, 0.9511268138885498, 0.0, 0.5805308818817139, -0.6499305367469788, 4.8160080909729, 1.0]"
v_0975_f_0000_rgba.png,5.00781,"[627.0, 621.0, 228.0, 202.0]","[0.9995098114013672, 0.02446715161204338, 0.019531168043613434, 0.0, -0.02504306100308895, 0.9992418885231018, 0.029807915911078453, 0.0, -0.018787046894431114, -0.03028242476284504, 0.9993647933006287, 0.0, -0.656998336315155, 0.4083844721317291, 3.77921724319458, 1.0]"
v_0766_f_0000_rgba.png,2.9027,"[319.0, 483.0, 310.0, 87.0]","[0.9864400029182434, 0.02313719317317009, 0.16248337924480438, 0.0, -0.02782663330435753, 0.9992576241493225, 0.026644501835107803, 0.0, -0.16174626350402832, -0.03080456703901291, 0.986351490020752, 0.0, -0.2879352867603302, -0.053752291947603226, 3.407479763031006, 1.0]"
v_0154_f_0000_rgba.png,1.202,"[295.0, 693.0, 194.0, 79.0]","[0.9729017615318298, 0.04440346360206604, 0.2269151657819748, 0.0, -0.070469930768013, 0.9916399121284485, 0.10809357464313507, 0.0, -0.22021842002868652, -0.12115512788295746, 0.967897355556488, 0.0, -0.8946912884712219, 0.36425578594207764, 5.313749313354492, 1.0]"
v_0481_f_0000_rgba.png,3.82763,"[433.0, 296.0, 37.0, 223.0]","[0.9724934101104736, 0.00820397399365902, 0.23278586566448212, 0.0, -0.01305220928043127, 0.9997286200523376, 0.019294297322630882, 0.0, -0.23256440460681915, -0.021801946684718132, 0.9723365902900696, 0.0, -0.8969759941101074, -0.3414232134819031, 4.8108229637146, 1.0]"
v_0523_f_0000_rgba.png,4.68348,"[442.0, 444.0, 36.0, 217.0]","[0.9872452616691589, -0.041306525468826294, -0.15375472605228424, 0.0, 0.046910736709833145, 0.9983538389205933, 0.03299979865550995, 0.0, 0.15213851630687714, -0.039791639894247055, 0.9875578284263611, 0.0, 0.9902043342590332, 0.12906475365161896, 4.957814693450928, 1.0]"
v_0240_f_0000_rgba.png,-1.14735,"[212.0, 428.0, 389.0, 77.0]","[0.9803208112716675, -0.03160986676812172, -0.19486382603645325, 0.0, 0.017740830779075623, 0.9972097277641296, -0.07251197844743729, 0.0, 0.19661220908164978, 0.06762795150279999, 0.9781462550163269, 0.0, 0.589902937412262, 0.07227381318807602, 2.6198434829711914, 1.0]"
v_0379_f_0000_rgba.png,2.27207,"[521.0, 102.0, 122.0, 217.0]","[0.9993457198143005, 0.03473403677344322, -0.010084911249577999, 0.0, -0.03581332787871361, 0.9892668128013611, -0.14166377484798431, 0.0, 0.005056113004684448, 0.14193224906921387, 0.9898634552955627, 0.0, -0.2758629620075226, -0.31098371744155884, 4.708549976348877, 1.0]"
v_0584_f_0000_rgba.png,2.50931,"[572.0, 280.0, 118.0, 270.0]","[0.9989628195762634, -0.026333505287766457, -0.03714560717344284, 0.0, 0.022467514500021935, 0.9946422576904297, -0.10090577602386475, 0.0, 0.03960379213094711, 0.09996654838323593, 0.9942023158073425, 0.0, -0.1760699301958084, 0.25775161385536194, 3.8638949394226074, 1.0]"
v_0054_f_0000_rgba.png,-0.787988,"[212.0, 403.0, 228.0, 109.0]","[0.9615581631660461, -0.026888860389590263, 0.2732817232608795, 0.0, 0.06677158921957016, 0.9882198572158813, -0.137706458568573, 0.0, -0.2663596570491791, 0.1506602168083191, 0.9520262479782104, 0.0, -0.720859706401825, 0.4061320722103119, 4.444671154022217, 1.0]"
v_0274_f_0000_rgba.png,-0.476677,"[155.0, 316.0, 336.0, 134.0]","[0.9992102980613708, -0.016484562307596207, -0.03615233674645424, 0.0, 0.010343175381422043, 0.9864211678504944, -0.16390955448150635, 0.0, 0.03836340829730034, 0.16340617835521698, 0.9858127236366272, 0.0, 0.42784583568573, 0.20958316326141357, 3.1298208236694336, 1.0]"
v_0017_f_0000_rgba.png,-0.124324,"[366.0, 503.0, 205.0, 77.0]","[0.9975559115409851, 0.004651059862226248, -0.06971803307533264, 0.0, -0.0012927365023642778, 0.9988398551940918, 0.048138007521629333, 0.0, 0.0698610469698906, -0.04793022572994232, 0.9964045882225037, 0.0, 0.3638857901096344, -0.16256237030029297, 5.013734340667725, 1.0]"
v_0315_f_0000_rgba.png,0.779579,"[386.0, 490.0, 234.0, 178.0]","[0.9956607222557068, -0.003519021440297365, -0.0929911881685257, 0.0, 0.023656321689486504, 0.9760283827781677, 0.2163538932800293, 0.0, 0.090000681579113, -0.21761490404605865, 0.971876323223114, 0.0, 0.2517818808555603, -0.5454850792884827, 3.767448902130127, 1.0]"
v_0181_f_0000_rgba.png,-0.0532533,"[276.0, 315.0, 280.0, 47.0]","[0.9919595718383789, 0.012319603003561497, -0.1259542554616928, 0.0, -0.025265788659453392, 0.9944931268692017, -0.10171058028936386, 0.0, 0.12400760501623154, 0.1040751114487648, 0.9868082404136658, 0.0, 0.6135278344154358, -0.1329582929611206, 3.820812702178955, 1.0]"
v_0933_f_0000_rgba.png,8.54134,"[434.0, 552.0, 210.0, 35.0]","[0.9935820698738098, 0.004838408902287483, 0.11300992220640182, 0.0, -0.007925552316009998, 0.9996071457862854, 0.026884175837039948, 0.0, -0.11283545196056366, -0.027607301250100136, 0.9932301044464111, 0.0, -0.5222370624542236, 0.09830605238676071, 5.119746685028076, 1.0]"
v_0068_f_0000_rgba.png,-0.703904,"[323.0, 661.0, 231.0, 84.0]","[0.9928421378135681, -0.02748439833521843, 0.11622865498065948, 0.0, 0.01244399230927229, 0.9916702508926392, 0.1282002329826355, 0.0, -0.11878400295972824, -0.12583623826503754, 0.9849140048027039, 0.0, -0.4351949095726013, 0.08297497779130936, 4.605838775634766, 1.0]"
v_0514_f_0000_rgba.png,5.0989,"[234.0, 564.0, 35.0, 200.0]","[0.9578338265419006, -0.056932736188173294, 0.28162574768066406, 0.0, -0.021704193204641342, 0.963034451007843, 0.268502414226532, 0.0, -0.2865018844604492, -0.26329314708709717, 0.9211912751197815, 0.0, -0.4737943708896637, -0.681638777256012, 5.504574298858643, 1.0]"
v_0149_f_0000_rgba.png,1.10791,"[197.0, 407.0, 199.0, 65.0]","[0.9997947812080383, 0.019406145438551903, 0.005816801451146603, 0.0, -0.019320491701364517, 0.9997091293334961, -0.014436494559049606, 0.0, -0.006095266435295343, 0.01432114839553833, 0.9998788833618164, 0.0, 0.7221507430076599, -0.1760796755552292, 5.295343399047852, 1.0]"
v_0976_f_0000_rgba.png,7.94775,"[467.0, 710.0, 220.0, 82.0]","[0.994026243686676, 0.004159071948379278, -0.10906227678060532, 0.0, 0.010347282513976097, 0.991181492805481, 0.13210676610469818, 0.0, 0.10864995419979095, -0.13244609534740448, 0.9852173328399658, 0.0, 0.4481838047504425, 0.23823310434818268, 4.8364787101745605, 1.0]"
v_0207_f_0000_rgba.png,0.672472,"[287.0, 275.0, 219.0, 86.0]","[0.9754131436347961, -0.012412769719958305, 0.22003428637981415, 0.0, 0.06455355882644653, 0.9707133173942566, -0.23140551149845123, 0.0, -0.2107178270816803, 0.2399199903011322, 0.9476478099822998, 0.0, -0.7835951447486877, 0.460895836353302, 4.752399444580078, 1.0]"
v_0954_f_0000_rgba.png,6.77958,"[604.0, 223.0, 236.0, 102.0]","[0.9770835638046265, 0.011735493317246437, -0.21253223717212677, 0.0, -0.04808990657329559, 0.9848332405090332, -0.16670578718185425, 0.0, 0.2073524296283722, 0.1731061339378357, 0.9628287553787231, 0.0, 0.3862486779689789, -0.12886671721935272, 4.492018699645996, 1.0]"
v_0783_f_0000_rgba.png,3.79059,"[443.0, 636.0, 293.0, 79.0]","[0.9973997473716736, 0.0007586725987493992, -0.07206350564956665, 0.0, 0.018575407564640045, 0.9634517431259155, 0.26723721623420715, 0.0, 0.06963245570659637, -0.26788094639778137, 0.9609324336051941, 0.0, 0.20706775784492493, -0.505465030670166, 3.67050838470459, 1.0]"
v_0865_f_0000_rgba.png,4.3031,"[342.0, 490.0, 295.0, 93.0]","[0.9857918620109558, -0.008321763947606087, 0.16776512563228607, 0.0, 0.008701103739440441, 0.9999609589576721, -0.0015261676162481308, 0.0, -0.16774587333202362, 0.0029642253648489714, 0.9858258366584778, 0.0, -0.36985501646995544, 0.06486409902572632, 3.534884452819824, 1.0]"
v_0624_f_0000_rgba.png,3.38518,"[420.0, 515.0, 161.0, 231.0]","[0.9975081086158752, 0.022236693650484085, 0.06695588678121567, 0.0, -0.036356814205646515, 0.975332498550415, 0.21772617101669312, 0.0, -0.06046273931860924, -0.21961793303489685, 0.9737105369567871, 0.0, -0.14680422842502594, -0.3723115622997284, 4.004014015197754, 1.0]"
v_0961_f_0000_rgba.png,5.9037,"[622.0, 658.0, 247.0, 167.0]","[0.9992938041687012, 0.002941541373729706, -0.037459827959537506, 0.0, 0.005478475708514452, 0.9748720526695251, 0.22269810736179352, 0.0, 0.037173617631196976, -0.2227460741996765, 0.97416752576828, 0.0, -0.4395151734352112, -0.24810875952243805, 4.0063676834106445, 1.0]"
v_0763_f_0000_rgba.png,5.94174,"[564.0, 663.0, 214.0, 121.0]","[0.999075710773468, 0.011652751825749874, -0.04137611761689186, 0.0, -0.004783231765031815, 0.986714780330658, 0.1623915731906891, 0.0, 0.042718734592199326, -0.16204355657100677, 0.9858585000038147, 0.0, -0.24378347396850586, 0.09296897053718567, 4.654038429260254, 1.0]"
v_0132_f_0000_rgba.png,1.01381,"[127.0, 585.0, 220.0, 46.0]","[0.9498950839042664, 0.003181356703862548, 0.3125527501106262, 0.0, -0.022634679451584816, 0.9980230331420898, 0.058631714433431625, 0.0, -0.31174832582473755, -0.06276850402355194, 0.9480891823768616, 0.0, -0.6881411671638489, 0.09592310339212418, 5.075598239898682, 1.0]"
v_0377_f_0000_rgba.png,0.794594,"[478.0, 232.0, 217.0, 268.0]","[0.9986016154289246, 0.012416716665029526, 0.05138687789440155, 0.0, -0.00023610779317095876, 0.9730639457702637, -0.23053514957427979, 0.0, -0.05286521092057228, 0.2302006483078003, 0.971706211566925, 0.0, -0.4700649678707123, 0.5100438594818115, 3.3007984161376953, 1.0]"
v_0270_f_0000_rgba.png,2.33113,"[166.0, 266.0, 168.0, 144.0]","[0.9566798210144043, -0.029461810365319252, 0.28964748978614807, 0.0, 0.07219402492046356, 0.9878010153770447, -0.13797517120838165, 0.0, -0.2820490896701813, 0.15290889143943787, 0.9471362829208374, 0.0, -0.5962682366371155, 0.16012625396251678, 5.356386184692383, 1.0]"
v_0456_f_0000_rgba.png,3.57538,"[558.0, 190.0, 47.0, 222.0]","[0.9981589913368225, 0.014446706511080265, -0.058906298130750656, 0.0, -0.027200832962989807, 0.9746965765953064, -0.221871018409729, 0.0, 0.05421045795083046, 0.2230648547410965, 0.9732950925827026, 0.0, -0.009795774705708027, 0.4546475410461426, 4.976076602935791, 1.0]"
v_0709_f_0000_rgba.png,4.67748,"[196.0, 571.0, 194.0, 174.0]","[0.9675194025039673, 0.009238889440894127, 0.25262778997421265, 0.0, -0.004735374823212624, 0.9998189806938171, -0.01842888817191124, 0.0, -0.25275230407714844, 0.0166340209543705, 0.9673880338668823, 0.0, -0.2437923401594162, 0.7011423707008362, 4.476263999938965, 1.0]"
v_0739_f_0000_rgba.png,2.74054,"[506.0, 555.0, 287.0, 141.0]","[0.9948858618736267, 0.009589219465851784, 0.10054954886436462, 0.0, -0.008772874251008034, 0.999924898147583, -0.00855787843465805, 0.0, -0.10062406212091446, 0.007632004097104073, 0.9948952198028564, 0.0, -0.589229166507721, 0.3863625228404999, 3.455857276916504, 1.0]"
v_0453_f_0000_rgba.png,3.57538,"[583.0, 302.0, 51.0, 216.0]","[0.9754598140716553, -0.0030746085103601217, -0.22015608847141266, 0.0, -0.01477068942040205, 0.9967361688613892, -0.07936545461416245, 0.0, 0.2196815460920334, 0.08066966384649277, 0.9722306132316589, 0.0, 0.6950663924217224, 0.16675539314746857, 4.950368881225586, 1.0]"
v_0541_f_0000_rgba.png,2.79259,"[331.0, 296.0, 79.0, 267.0]","[0.9991136193275452, 0.03661265969276428, 0.020772360265254974, 0.0, -0.037314970046281815, 0.9987080097198486, 0.03449493646621704, 0.0, -0.019482571631669998, -0.035239480435848236, 0.9991889595985413, 0.0, 0.3969533145427704, -0.21962712705135345, 3.9970221519470215, 1.0]"
v_0250_f_0000_rgba.png,1.14294,"[306.0, 683.0, 197.0, 140.0]","[0.9976195096969604, 0.03563711419701576, -0.059036627411842346, 0.0, -0.031948503106832504, 0.9975467920303345, 0.062287408858537674, 0.0, 0.06111154332756996, -0.06025300174951553, 0.9963106513023376, 0.0, 0.5152761340141296, 0.7143505215644836, 4.677371025085449, 1.0]"
v_0430_f_0000_rgba.png,1.97778,"[362.0, 392.0, 93.0, 249.0]","[0.9999090433120728, 0.013486920855939388, 7.565394480479881e-05, 0.0, -0.0134818060323596, 0.999656081199646, -0.02249435894191265, 0.0, -0.00037900754250586033, 0.022491293027997017, 0.9997469782829285, 0.0, 0.3129042387008667, 0.2803085744380951, 4.203761100769043, 1.0]"
v_0031_f_0000_rgba.png,-2.04324,"[433.0, 274.0, 218.0, 304.0]","[0.9835365414619446, 0.020306900143623352, -0.17956481873989105, 0.0, -0.027779756113886833, 0.9988451600074768, -0.039200086146593094, 0.0, 0.17856141924858093, 0.04354298114776611, 0.982964813709259, 0.0, 0.410390168428421, -0.20892798900604248, 3.047168731689453, 1.0]"
v_0751_f_0000_rgba.png,4.34815,"[390.0, 217.0, 243.0, 128.0]","[0.9685804843902588, -0.04166048392653465, 0.24518616497516632, 0.0, 0.061372775584459305, 0.9954189658164978, -0.0733109787106514, 0.0, -0.24100878834724426, 0.08605533838272095, 0.9667001962661743, 0.0, -0.8616420030593872, -0.35266226530075073, 3.9410338401794434, 1.0]"
v_0580_f_0000_rgba.png,4.66847,"[272.0, 479.0, 82.0, 219.0]","[0.9866485595703125, 0.007277676835656166, 0.16270123422145844, 0.0, 0.0019866563379764557, 0.998388946056366, -0.05670567601919174, 0.0, -0.16285179555416107, 0.05627180263400078, 0.985044538974762, 0.0, 0.023254211992025375, 0.7326213717460632, 4.810266494750977, 1.0]"
v_0931_f_0000_rgba.png,5.68148,"[561.0, 350.0, 248.0, 106.0]","[0.9915542006492615, 0.003143925219774246, -0.1296548843383789, 0.0, -0.011903944425284863, 0.9976924061775208, -0.0668446496129036, 0.0, 0.1291455328464508, 0.06782349944114685, 0.989303469657898, 0.0, 0.13057972490787506, -0.13216671347618103, 4.239516735076904, 1.0]"
v_0812_f_0000_rgba.png,3.98278,"[535.0, 312.0, 301.0, 49.0]","[0.9993049502372742, 0.020808642730116844, -0.03092893958091736, 0.0, -0.024161627516150475, 0.9933781027793884, -0.11232145875692368, 0.0, 0.028386875987052917, 0.11299068480730057, 0.9931904673576355, 0.0, -0.21406838297843933, -0.10863157361745834, 3.704526901245117, 1.0]"
v_0200_f_0000_rgba.png,1.67247,"[259.0, 198.0, 208.0, 102.0]","[0.9728904366493225, 0.0461539663374424, 0.22661423683166504, 0.0, 0.03555901348590851, 0.9383776187896729, -0.34377750754356384, 0.0, -0.22851641476154327, 0.3425160348415375, 0.9112974405288696, 0.0, -0.746232807636261, 0.7878905534744263, 4.932091236114502, 1.0]"
v_0368_f_0000_rgba.png,3.53734,"[703.0, 198.0, 102.0, 181.0]","[0.9913000464439392, -0.016964120790362358, -0.1305238902568817, 0.0, 0.010144982486963272, 0.9985570907592773, -0.05273303762078285, 0.0, 0.13123013079166412, 0.050950098782777786, 0.9900417923927307, 0.0, -0.42334362864494324, -0.5223854184150696, 5.504825115203857, 1.0]"
v_0512_f_0000_rgba.png,0.041842,"[467.0, 153.0, 81.0, 401.0]","[0.9957926869392395, 0.04414108768105507, -0.08030238747596741, 0.0, -0.0402413085103035, 0.9979605674743652, 0.04955102503299713, 0.0, 0.08232586085796356, -0.046111077070236206, 0.9955381751060486, 0.0, 0.2205372452735901, -0.2943323254585266, 2.674107074737549, 1.0]"
v_0594_f_0000_rgba.png,3.16296,"[250.0, 375.0, 124.0, 249.0]","[0.9714121222496033, -0.009181402623653412, 0.2372218370437622, 0.0, -0.004324136767536402, 0.9984017610549927, 0.05634913966059685, 0.0, -0.23736007511615753, -0.05576401576399803, 0.9698198437690735, 0.0, -0.2723195552825928, -0.12088551372289658, 4.068274021148682, 1.0]"
v_0714_f_0000_rgba.png,3.34214,"[444.0, 309.0, 243.0, 158.0]","[0.9913512468338013, 0.016129963099956512, 0.1302403211593628, 0.0, -0.013583170250058174, 0.9996992349624634, -0.020419321954250336, 0.0, -0.13053050637245178, 0.01847364380955696, 0.9912721514701843, 0.0, -0.5263474583625793, -0.24482454359531403, 3.826136589050293, 1.0]"
v_0391_f_0000_rgba.png,0.292092,"[436.0, 291.0, 196.0, 298.0]","[0.9637868404388428, 0.035788267850875854, -0.2642614543437958, 0.0, -0.04580335691571236, 0.9984431862831116, -0.03183256834745407, 0.0, 0.2627108097076416, 0.04278387129306793, 0.9639256000518799, 0.0, 0.7169331908226013, 0.08124763518571854, 3.0935850143432617, 1.0]"
v_0800_f_0000_rgba.png,3.11892,"[455.0, 580.0, 307.0, 55.0]","[0.9955443143844604, -0.03291701897978783, 0.0883626714348793, 0.0, 0.016842860728502274, 0.9840962290763855, 0.17683595418930054, 0.0, -0.0927782878279686, -0.17455975711345673, 0.9802657961845398, 0.0, -0.4203599989414215, -0.3449607491493225, 3.4706363677978516, 1.0]"
v_0492_f_0000_rgba.png,3.91171,"[602.0, 342.0, 36.0, 219.0]","[0.9963669776916504, 0.013095744885504246, -0.084150530397892, 0.0, -0.01955576241016388, 0.996884822845459, -0.07640791684389114, 0.0, 0.08288776874542236, 0.07777595520019531, 0.9935192465782166, 0.0, -0.018676286563277245, 0.3161527216434479, 4.9891815185546875, 1.0]"
v_0194_f_0000_rgba.png,0.0108105,"[253.0, 451.0, 299.0, 51.0]","[0.9933835864067078, -0.027524227276444435, -0.11149650812149048, 0.0, 0.026505518704652786, 0.9995923638343811, -0.010608946904540062, 0.0, 0.11174306273460388, 0.0075834812596440315, 0.9937081933021545, 0.0, 0.5406126379966736, -0.07786943763494492, 3.534511089324951, 1.0]"
v_0836_f_0000_rgba.png,6.6004,"[316.0, 502.0, 230.0, 54.0]","[0.9960559010505676, 0.007555761374533176, 0.0884057953953743, 0.0, -0.020902356132864952, 0.9883071780204773, 0.15103650093078613, 0.0, -0.08623088151216507, -0.15228867530822754, 0.9845671057701111, 0.0, 0.06729497015476227, -0.6260491609573364, 4.659910678863525, 1.0]"
v_0918_f_0000_rgba.png,5.53333,"[256.0, 630.0, 256.0, 103.0]","[0.9648984670639038, -0.020449480041861534, 0.261825829744339, 0.0, -0.034687720239162445, 0.9783055782318115, 0.2042425125837326, 0.0, -0.26032230257987976, -0.2061554342508316, 0.9432561993598938, 0.0, -0.5103777647018433, -0.33212167024612427, 4.03981351852417, 1.0]"
v_0588_f_0000_rgba.png,0.92973,"[366.0, 267.0, 175.0, 341.0]","[0.9722423553466797, -0.030751828104257584, 0.23194633424282074, 0.0, 0.01588835008442402, 0.9977142214775085, 0.0656798854470253, 0.0, -0.23343594372272491, -0.060171522200107574, 0.9705086350440979, 0.0, -0.5071169137954712, -0.2115195095539093, 2.8664345741271973, 1.0]"
v_0725_f_0000_rgba.png,4.12593,"[415.0, 328.0, 214.0, 161.0]","[0.9947797656059265, -0.041430968791246414, -0.09325595945119858, 0.0, 0.028758330270648003, 0.9906519651412964, -0.13334769010543823, 0.0, 0.09790892153978348, 0.12996970117092133, 0.986672043800354, 0.0, 0.512402355670929, 0.28659602999687195, 4.226348876953125, 1.0]"
v_0267_f_0000_rgba.png,2.4963,"[453.0, 120.0, 155.0, 141.0]","[0.9992769956588745, -0.03799983114004135, -0.0012385578593239188, 0.0, 0.03597434610128403, 0.9555507898330688, -0.2926236391067505, 0.0, 0.012303153052926064, 0.29236748814582825, 0.9562268853187561, 0.0, -0.19232177734375, 0.3572870194911957, 5.582272052764893, 1.0]"
v_0667_f_0000_rgba.png,0.702503,"[339.0, 377.0, 321.0, 256.0]","[0.9665509462356567, 0.015141446143388748, 0.25602734088897705, 0.0, -0.025646479800343513, 0.9989583492279053, 0.03774188458919525, 0.0, -0.2551891803741455, -0.04304565489292145, 0.9659324884414673, 0.0, -0.5616458654403687, -0.059989865869283676, 2.681922435760498, 1.0]"
v_0167_f_0000_rgba.png,1.13694,"[128.0, 548.0, 229.0, 52.0]","[0.9598851203918457, -0.0375606007874012, 0.2778663635253906, 0.0, 0.03149464726448059, 0.9991587996482849, 0.02626357227563858, 0.0, -0.27861908078193665, -0.01645871065557003, 0.9602606296539307, 0.0, -0.5066887140274048, 0.1525963395833969, 4.9179487228393555, 1.0]"
v_0288_f_0000_rgba.png,-0.691892,"[172.0, 318.0, 361.0, 173.0]","[0.9945264458656311, 0.04549967870116234, -0.09405840933322906, 0.0, -0.06199131906032562, 0.9815956950187683, -0.1806294173002243, 0.0, 0.08410874754190445, 0.1854715347290039, 0.9790434241294861, 0.0, 0.45797550678253174, 0.32836535573005676, 2.8038573265075684, 1.0]"
v_0358_f_0000_rgba.png,1.03584,"[349.0, 405.0, 208.0, 219.0]","[0.9997338056564331, -0.022987380623817444, -0.0019619411323219538, 0.0, 0.02307095378637314, 0.996106743812561, 0.08508270233869553, 0.0, -1.5256252936524106e-06, -0.08510532230138779, 0.9963719844818115, 0.0, 0.07863733172416687, -0.2026023119688034, 3.778799057006836, 1.0]"
v_0777_f_0000_rgba.png,5.26607,"[236.0, 384.0, 243.0, 98.0]","[0.9951687455177307, 0.02590985968708992, 0.09469880908727646, 0.0, -0.0319279246032238, 0.997528076171875, 0.06259698420763016, 0.0, -0.09284283965826035, -0.06531810015439987, 0.9935359954833984, 0.0, 0.29948291182518005, -0.49312952160835266, 4.310235977172852, 1.0]"
